x, y, z
3.504737063527412655e+00, 1.073002387887915887e+01, -1.448456775029338672e+00
5.136353336279420922e+00, 1.005437618345155570e+01, 6.438844725205230546e-01
5.428033128309764699e+00, 1.158658442158029800e+01, -6.097969313780167155e-01
4.778023365282029644e+00, 1.028575431090245118e+01, 8.437451831242389622e-01
5.023341301585091401e+00, 9.264639020094239896e+00, -2.195255040345405195e+00
4.981045878890552281e+00, 8.394374886539795355e+00, -1.748689547546896872e+00
3.817460735787451043e+00, 1.128141655383123876e+01, -3.325604881195701745e-01
5.885627873028428603e+00, 8.239442304491015889e+00, 1.004370895894476368e+00
4.451924826730189189e+00, 9.552764702287953824e+00, 5.688255276044200670e-01
6.834759717403730228e+00, 1.020476242420785340e+01, -5.934976965969003260e-01
4.507870333382848926e+00, 8.401212714967000394e+00, -2.598115187297146411e-01
5.549791612657814177e+00, 1.163179531917129594e+01, -1.637732275451896591e+00
4.861889946655310268e+00, 9.517260930206985492e+00, -1.170211807102907953e+00
6.501671889747647981e+00, 9.406051701491945138e+00, 7.989553332790715334e-01
4.935737995052656757e+00, 9.773146266491153256e+00, 1.496237569059124251e-01
4.676182072026888292e+00, 1.022007447799266799e+01, -1.462400981839164782e-01
6.115155077985783727e+00, 1.102423212552895215e+01, 6.720250249485784089e-01
4.470720242428386726e+00, 8.913765499677094084e+00, -1.152369457872714831e+00
4.486773298262182408e+00, 7.820127911673065313e+00, 2.334715772906828524e-01
4.466982691694981078e+00, 9.977794895001599329e+00, 3.390328444641461103e-01
4.338393394215852794e+00, 1.069563321525512123e+01, 1.927360205052945918e-01
5.474071107606167885e+00, 9.286377529953897536e+00, -1.029863635963085056e+00
4.827163457057960905e+00, 8.582774562416418007e+00, -1.699075107291107833e-01
5.759276640973268968e+00, 8.843746688315706095e+00, 1.702568843063982928e+00
7.240707422776355706e+00, 1.239940329357259152e+01, 2.416158695197692940e-01
5.697915721928552557e+00, 1.007286716359829271e+01, 2.534297983621895400e-01
4.723536113004517034e+00, 1.160919596390867525e+01, 1.046554146971305332e+00
6.697871835157768849e+00, 1.143547609007508825e+01, 1.852839498000545593e+00
5.804841579607618485e+00, 1.072578335794036697e+01, -2.911645018364314996e-01
6.496074527492008421e+00, 1.052535856666944447e+01, -3.421040354101596848e-02
7.066854026050650717e+00, 9.165690212571584894e+00, -7.493215136227502349e-01
3.828005772999860667e+00, 9.513286140121131496e+00, 2.839820047325279651e-02
4.829458167789777434e+00, 8.552597439521621325e+00, -3.489565414989465597e-01
3.226169525793245008e+00, 1.131877790761298996e+01, -7.638196562045675986e-01
6.120948925826942499e+00, 1.129618123103475114e+01, -8.225130896656935864e-01
4.387101800182364286e+00, 1.067740840633983801e+01, 3.889760392339762229e-01
4.398865372493122372e+00, 1.024424097800816824e+01, -2.420304466731627802e+00
5.628990312555988140e+00, 9.281463328143230385e+00, -2.670248481443850963e-01
5.552849922228270785e+00, 1.007380384160742004e+01, -1.522312235774848643e-01
5.293241373457124865e+00, 1.052443765683882759e+01, -1.376306869247415188e+00
6.237627749030847824e+00, 1.015060693523815871e+01, -3.512041977057436259e-01
3.765962486544417676e+00, 9.553050142119884569e+00, 8.380602473946427988e-01
5.594870336692853385e+00, 1.029817646937342523e+01, 1.631153101937871774e+00
5.911131127338526525e+00, 1.155249672494741375e+01, -1.585424579422527902e+00
5.161753473359519617e+00, 1.116317825625949389e+01, 2.869886954929670719e-01
4.158110179561685271e+00, 9.222710428465591193e+00, -2.088593995987701568e+00
6.363937129813965754e+00, 1.033224297328555075e+01, -6.664731576527197499e-01
5.482027470401596325e+00, 1.085601713519558764e+01, 4.941624584977932222e-01
4.493996315995544499e+00, 9.987464012191818341e+00, -7.528732460790515946e-01
5.058776239330962987e+00, 9.029141204791040209e+00, -6.262125022081135306e-01
4.360277498058430012e+00, 1.032346131648682430e+01, 9.837167289755200938e-01
5.495583273858505535e+00, 8.460255395941700840e+00, 8.020817742312607024e-01
5.331286123460238890e+00, 9.302265314530522744e+00, -2.538874941350445780e-01
2.866203585170660428e+00, 1.059920312354553218e+01, 3.261658212053857864e-01
5.597075872794305518e+00, 1.075305294065554840e+01, -2.333298775236762046e-01
5.552528304411629811e+00, 1.198924794466714516e+01, -3.435094237691307950e-01
4.455335650688328819e+00, 8.068689491559338123e+00, -1.099152952954564721e+00
5.617727834555747535e+00, 9.004844954216190800e+00, 4.229988610805962557e-01
4.831101738834358450e+00, 9.374244075765629347e+00, -1.518236958992242869e+00
5.210518313871743246e+00, 9.291998926899156075e+00, -3.196175432463362331e-01
4.520192854899047319e+00, 1.035944104849348513e+01, -1.070166576784370216e+00
5.160941751366105557e+00, 1.131939667735057320e+01, -2.224635084621709724e-01
4.621197046489474047e+00, 9.865753346603941765e+00, 5.246203720705380075e-02
3.542307696768130398e+00, 1.051112268868647881e+01, -1.017684241053611605e-01
5.584456217196991368e+00, 1.081793454286413692e+01, -1.446489845244839145e+00
6.448809060705087859e+00, 1.076097885986171754e+01, 1.244608218881526840e+00
3.775003514678190619e+00, 1.101904121630048472e+01, -8.871307847821204018e-02
6.482020356757461244e+00, 8.906364902230894387e+00, -3.916327265207412978e-02
3.256098975491248382e+00, 1.094740053989536399e+01, 1.554877049611866346e-01
5.213578867929433258e+00, 9.834769131148732413e+00, -5.961330737217825915e-01
5.909756137840843415e+00, 9.044313623262194568e+00, 8.983215743166523826e-01
6.173068504950851576e+00, 9.160724077431078527e+00, -1.241823830374828713e-01
3.043586803544381603e+00, 1.008802057847262645e+01, -6.189669995549377246e-01
4.090948189640815968e+00, 7.612388188550918144e+00, 1.945300542367634222e-01
4.904449630022886808e+00, 9.714107283758771416e+00, -6.980919644660370516e-01
5.740231695236393428e+00, 1.098434956059947787e+01, 1.103498368857616541e+00
5.146023931756537273e+00, 1.112963870776795083e+01, 8.057441706298051898e-01
5.369788080984304379e+00, 1.106338572993364622e+01, -1.449541507141726804e+00
4.453663217613406111e+00, 9.830359307275386982e+00, -3.268182152766856974e-01
4.964994480380264363e+00, 9.918136884600732728e+00, 2.194756718795757511e+00
6.386267665642074043e+00, 1.133656892931439231e+01, 3.468122838948333175e-01
4.294301299728632060e+00, 9.267370446040816390e+00, 4.445971640843588424e-01
4.921822100544185119e+00, 1.017309720867529244e+01, -8.097312653435145835e-01
6.555493359821322308e+00, 1.057079130669815292e+01, -6.954664134803235642e-01
5.562871865902570434e+00, 1.041480163900839351e+01, -6.416456186153125518e-01
4.583203090887589148e+00, 9.327435889855911100e+00, 2.333852466171560669e-01
4.120741367771604047e+00, 1.151703348866353771e+01, -1.938035737061019281e+00
4.216811000776478302e+00, 1.022493769228337790e+01, 6.450731833820572136e-01
3.612193101807018358e+00, 9.872514748382696936e+00, -1.215778173216991220e+00
4.570842014838682132e+00, 8.774856725135741442e+00, -1.135254047975637226e+00
4.077078991170217215e+00, 1.067432258071136886e+01, -9.944283171417109823e-01
4.127283829835270090e+00, 9.985842623292075615e+00, -7.727563196104004772e-01
6.050345147844589100e+00, 1.074069640508773738e+01, -2.243291378232751043e+00
5.991208526502023624e+00, 1.111541819627046479e+01, -1.302671757296088195e+00
4.955668169695533365e+00, 9.612095525015664776e+00, 1.536915010698573392e+00
5.741554479160169144e+00, 9.455736397922139602e+00, 2.962003553069706974e-01
6.179253652262985952e+00, 9.586793543487372560e+00, -9.191582694245498120e-01
3.722801442303437902e+00, 8.812886150298906429e+00, 3.986381706237118183e-01
4.711982267059894092e+00, 1.045849505740724084e+01, 5.719745746580673362e-01
3.857163127353347765e+00, 9.891205235745600177e+00, 1.137972516914564691e+00
4.979441000089583014e+00, 1.031188978010598589e+01, -1.467365051122093873e-02
5.012246766015804766e+00, 1.036778078150101123e+01, 1.662840784547595874e+00
5.363163865640585115e+00, 9.926282848985620078e+00, 3.334600661850605774e-01
4.822214292012458436e+00, 8.512374055363265413e+00, 7.374301137473672219e-01
4.780397962374809850e+00, 1.069930713410421141e+01, -4.999750122133426733e-01
4.795615232231281055e+00, 1.203903202632403691e+01, 8.386730652104203154e-02
5.142733012541721216e+00, 9.652535380689121425e+00, -1.711657533098690509e+00
5.137684554038982832e+00, 1.012415706426024897e+01, 8.728974808171514888e-02
5.391926277704643056e+00, 1.106675372877905872e+01, -3.959871925948716953e-01
5.222309991058621037e+00, 1.102052745762077635e+01, -6.919195203452286336e-01
5.843520063939966924e+00, 1.185506427471212731e+01, -8.010059741703881575e-02
4.565552141505828665e+00, 9.946014983949293509e+00, 7.711153323712626184e-01
4.445923469295594899e+00, 7.666247016057826436e+00, -2.855835017213037563e-01
5.175564336157832734e+00, 1.024476134696484664e+01, 6.188949538074929313e-01
7.288662745107176377e+00, 9.776832127745032963e+00, -1.012729930675533963e+00
3.884209315046321276e+00, 9.862236181545778635e+00, 4.542122935715037224e-01
4.727659170607934058e+00, 9.160007508949075117e+00, 2.708961649355363654e-01
5.826793162076647548e+00, 1.286899939501195433e+01, -2.496603017552970483e-01
4.169185884462562441e+00, 1.239769723201984242e+01, 7.426740825624695841e-01
4.198443561509417776e+00, 8.488254073111937359e+00, -5.331580263023542043e-01
4.079205217753719914e+00, 9.774700678851520053e+00, -9.016643647371489489e-01
4.899913044036787291e+00, 1.147783389377137020e+01, -4.870883730588359550e-01
3.938900180574977927e+00, 9.465965257478737627e+00, 1.076767529866924811e+00
5.572645159718308427e+00, 9.062833175692480481e+00, -9.446042637213238891e-01
5.951116643781947602e+00, 1.026375196494292652e+01, 1.892256914500162646e+00
5.597475239332420749e+00, 1.182956609969619777e+01, 1.977563243592479258e+00
5.613820817443314404e+00, 1.197810079028760200e+01, -1.097680987973609135e+00
5.089179943082339896e+00, 9.200627233640329194e+00, 4.059053085269169296e-03
5.116409142964132073e+00, 9.829862489209782339e+00, 1.225460359372583241e+00
4.140335489998208551e+00, 1.048819449638321188e+01, 1.030128140204217058e+00
5.406947158547035670e+00, 9.356459812491271677e+00, -1.348745489947705822e+00
5.454187833825185905e+00, 9.682754061122697209e+00, -5.199203387557350675e-01
5.819716100027530814e+00, 1.171951890081735748e+01, -1.140440718525479735e-01
5.362920691159396291e+00, 1.003822683944502536e+01, 1.009032524074890080e+00
5.439531568929507621e+00, 8.587907995962691388e+00, 1.001430311954061514e+00
4.416778909516402507e+00, 1.130209909590153217e+01, -1.837769692547653655e+00
5.566745610791508092e+00, 9.755108624261719541e+00, -1.593513695967711197e+00
4.667390329156548390e+00, 1.010753288118341509e+01, 9.620687913898638977e-01
4.239767480070764094e+00, 7.643891253116052553e+00, -1.102230250316473814e+00
4.074355673353688978e+00, 9.600396908107020622e+00, 4.165669062337182815e-01
3.999723390553615587e+00, 9.244725058489738245e+00, -2.804191447888634281e-01
4.896592395656761632e+00, 1.009864837836481044e+01, 5.507388249961643334e-01
4.279023243089891793e+00, 1.003729672719951083e+01, -8.487019831033858486e-01
4.769881818847608201e+00, 1.026166618299529354e+01, 1.353476037657141751e+00
4.220987618397740171e+00, 9.588950328358111008e+00, -1.222966758128777753e+00
3.649101463893325459e+00, 9.927093009472812923e+00, 5.978066069072893729e-01
4.854998105286430388e+00, 1.121196852990082249e+01, -6.251827142077108768e-01
5.843323374538273107e+00, 1.156260322046640532e+01, -9.100323513426937794e-01
4.983512597547719025e+00, 8.914485036193902090e+00, -2.246686091290499843e-01
5.487859095983345092e+00, 9.984820841166195393e+00, 8.519956491092059991e-01
4.326675699265968511e+00, 1.057064561828497240e+01, 1.549238986134594542e-01
5.616195716846810626e+00, 7.607991359781004270e+00, 8.738108323662094890e-01
5.596528538503600103e+00, 9.263065528821575967e+00, -6.672055934626381912e-01
4.688417024810782152e+00, 1.050717783110543202e+01, -1.622043668764982183e+00
4.442322629731634720e+00, 1.037275463313394397e+01, -6.892430725454674612e-01
6.225819067560506070e+00, 9.885514334139791970e+00, -1.052466772440288745e+00
4.046893113461847769e+00, 1.063167752758111995e+01, -9.167466896937175314e-01
4.880362345907199639e+00, 1.141068351769381550e+01, 7.016225068728979553e-01
6.791076463604502678e+00, 1.053840079455053846e+01, 7.482084625448491844e-01
5.055934630081262426e+00, 8.836392224948422580e+00, -1.074048514182031067e+00
4.149554711090146064e+00, 1.078581500608092902e+01, 1.800791003346529751e+00
3.824938085627634710e+00, 1.116668385501762728e+01, -6.127324282591347648e-01
4.536423988156115250e+00, 9.858283100116510766e+00, -1.161305613067913134e+00
3.854733195908174537e+00, 9.092707640845810957e+00, -6.846618661005742235e-01
5.819318996158592050e+00, 1.142276500391427696e+01, 6.186994340827848063e-03
3.811514941545353530e+00, 9.861754764128972894e+00, -3.008641130610065773e-01
4.613724220930089714e+00, 8.388016090151632298e+00, 6.148892748380424544e-01
4.796369412531431564e+00, 1.140784071885694750e+01, 3.649563257991948473e-01
3.411763178869465563e+00, 1.064042394581405837e+01, -6.927412197383433501e-01
3.738135571811254110e+00, 1.043688330735174397e+01, 5.646508648202932384e-02
6.208035732347029878e+00, 9.667484938892902946e+00, 5.340873084394365256e-01
6.246757232010972771e+00, 1.025748563515780098e+01, 2.842306422058304971e-01
3.778654379160356847e+00, 1.029615098515244931e+01, -8.715177535718181545e-01
3.927193364872739068e+00, 1.019295890717578601e+01, -1.543916044095515971e+00
3.010102880581570162e+00, 9.931151814241784948e+00, -3.149166382757038196e-01
5.474459793006710484e+00, 9.860954718299590027e+00, 4.481961861456102980e-01
4.664526895459436773e+00, 1.139847312762735321e+01, -2.308934392869554375e-01
5.341969813031345105e+00, 1.095531563358485272e+01, 2.389197170595575681e+00
4.203051899037200556e+00, 9.509862635441356460e+00, -5.114935077914155998e-02
5.056244083129352695e+00, 9.345663044885453630e+00, 6.628493330610242540e-02
6.101211134503904177e+00, 1.090507646066644476e+01, -1.526524085268123443e+00
4.410223798800986472e+00, 1.047608379497532383e+01, -8.839699879317771680e-01
4.847029885166315388e+00, 1.025628116353706254e+01, 5.793047615670311457e-01
5.697615001344615848e+00, 1.096042520924724606e+01, 1.271843714057249386e+00
5.332482893736853136e+00, 9.740343003376530362e+00, -5.933386084211255129e-01
4.063490725609721466e+00, 1.116838999410682121e+01, -4.073848265836995663e-01
3.818755770908326408e+00, 9.069343309167580358e+00, 3.815080399688946522e-01
4.368635994784402676e+00, 1.014194635129628885e+01, -3.403263294289517571e+00
4.558997216341317049e+00, 9.612803319861164653e+00, 5.056746990780057738e-01
5.843630236595497962e+00, 1.215820956129514485e+01, 6.560741585737263071e-01
3.899264765986833581e+00, 1.009562005404081297e+01, -8.422437441991521834e-02
5.165202924844959576e+00, 1.165791537425855928e+01, -5.568796430932380082e-01
7.275921808415787950e+00, 9.812489570797175986e+00, 1.395967587190473758e+00
5.193935136732645397e+00, 1.051203518969108153e+01, 9.367992497160640974e-01
4.965296865267211146e+00, 9.508602899167634348e+00, 8.364195726963327138e-01
2.990512844341353560e+00, 9.519901811667393687e+00, 2.229777479729135592e-01
5.167892602719522444e+00, 8.780150845841543372e+00, 1.080093908928530633e+00
4.559836947319048761e+00, 9.336451801423635288e+00, -1.523008055420046691e+00
3.630759693441430791e+00, 9.342560172517739403e+00, 8.247264427707112766e-01
3.848594467150724618e+00, 9.920924516053910125e+00, 6.187149051334157601e-01
2.622928041995649551e+00, 8.900142588885596950e+00, 4.122929602599064158e-01
4.747293162294721647e+00, 8.200940552566729380e+00, -1.019376519659362657e-01
4.613211411924630134e+00, 1.072470483711088285e+01, 2.899000638188400925e-01
4.343289407294840920e+00, 1.069505572636195545e+01, 4.688069909709026428e-02
3.956979077340185391e+00, 9.473747341195910110e+00, -1.203696272452100757e+00
5.353090839748602114e+00, 7.797493934470082877e+00, 1.083468952685575915e-01
5.222589622810481558e+00, 9.645459586728017953e+00, -6.260843731865122219e-01
5.638446743917046255e+00, 8.415171552489999485e+00, 9.067944900685720455e-01
3.563601591048866979e+00, 8.149806147115363331e+00, 1.023475560168850329e+00
3.663722082529274893e+00, 1.126252701914418708e+01, 9.599259001305032735e-01
4.738203149334499820e+00, 9.943145241066849493e+00, -1.549116415899113752e+00
5.643395534470034391e+00, 1.031066665658382142e+01, -1.449117592593097414e-01
5.387781131854564087e+00, 1.076116481888552201e+01, 4.546823377100321639e-02
